,greedy,temp_0.05,temp_0.1,temp_0.15,temp_0.2,temp_0.25,temp_0.3,temp_0.35,temp_0.4,temp_0.45,temp_0.5,temp_0.55,temp_0.6,temp_0.65,temp_0.7,temp_0.75,temp_0.8,temp_0.85,temp_0.9,temp_0.95,temp_1.0,topk_1,topk_2,topk_5,topk_10,topk_20,topk_50,topk_100,topk_200,topk_500,topp_0.05,topp_0.1,topp_0.15,topp_0.2,topp_0.25,topp_0.3,topp_0.35,topp_0.4,topp_0.45,topp_0.5,topp_0.55,topp_0.6,topp_0.65,topp_0.7,topp_0.75,topp_0.8,topp_0.85,topp_0.9,topp_0.95,topp_1.0
0,0.9983028173446655,0.9983028173446655,0.9983028173446655,0.9983028173446655,0.9983201622962952,0.9983201622962952,0.9983092546463013,0.9982876181602478,0.9983354210853577,0.998346209526062,0.9979836940765381,0.0,0.9983110427856445,0.0,0.9979559183120728,0.9979792237281799,0.9982311129570007,0.9982696771621704,0.9984631538391113,0.0,0.9968599081039429,0.9983028173446655,0.9983219504356384,0.998124897480011,0.9982447624206543,0.998214840888977,0.997575581073761,0.9981909394264221,0.9984117746353149,0.9981526732444763,0.9983028173446655,0.9983028173446655,0.9983028173446655,0.9983028173446655,0.9983028173446655,0.9983028173446655,0.9981470108032227,0.9983201622962952,0.998313307762146,0.9982062578201294,0.9983782768249512,0.9982287287712097,0.9982824325561523,0.010811448097229004,0.9982935786247253,0.9983775615692139,0.9977694749832153,0.0,0.9982627034187317,0.9982465505599976
1,0.9980593323707581,0.9981763362884521,0.9980940222740173,0.9979543685913086,0.9981541037559509,0.998180627822876,0.9979525804519653,0.9983262419700623,0.9976479411125183,0.9977860450744629,0.9975009560585022,0.9976383447647095,0.998313307762146,0.9982386827468872,0.9981169700622559,0.9972711205482483,0.9977904558181763,0.996471643447876,0.99815434217453,0.9962993264198303,0.9978591799736023,0.99808669090271,0.9982045888900757,0.9977756142616272,0.996085524559021,0.997982382774353,0.9971856474876404,0.9982000589370728,0.9973222613334656,0.9977085590362549,0.99808669090271,0.99808669090271,0.9980654120445251,0.9980654120445251,0.9980654120445251,0.9981043338775635,0.9980042576789856,0.9981763362884521,0.9982717037200928,0.9983510971069336,0.9981033802032471,0.9980693459510803,0.006767988204956055,0.9975461363792419,0.998288094997406,0.9981566071510315,0.9979714751243591,0.9980218410491943,0.9981353282928467,0.9962276220321655
2,0.9980936646461487,0.9980936646461487,0.9983047246932983,0.998144268989563,0.9983819723129272,0.9983861446380615,0.9982661604881287,0.9982430934906006,0.998021125793457,0.997883141040802,0.9984702467918396,0.998001754283905,0.0,0.9983890056610107,0.9982705116271973,0.9984769225120544,0.9928730726242065,0.9982777833938599,0.9980588555335999,0.9977178573608398,0.00409090518951416,0.9980936646461487,0.9982730150222778,0.9982262253761292,0.9978305697441101,0.9972692131996155,0.9994956254959106,0.9977434873580933,0.9988968372344971,0.0,0.9980936646461487,0.9980936646461487,0.9980936646461487,0.9980936646461487,0.997925877571106,0.9977350234985352,0.9981568455696106,0.9982131719589233,0.9981886744499207,0.9981344938278198,0.9982576966285706,0.9982081651687622,0.9982292056083679,0.9984064698219299,0.9982497096061707,0.9981378316879272,0.9982670545578003,0.9984610080718994,0.9980265498161316,0.9979230761528015
3,0.9981184005737305,0.9981184005737305,0.9978885054588318,0.9979286193847656,0.9981752634048462,0.9981752634048462,0.007766127586364746,0.9923713207244873,0.9897023439407349,0.996699869632721,0.034982264041900635,0.9980910420417786,0.9968646168708801,0.9981269240379333,0.9939811825752258,0.9966936111450195,0.997928261756897,0.9969411492347717,0.9978468418121338,0.9984273910522461,0.0019106268882751465,0.9981184005737305,0.006232142448425293,0.9980023503303528,0.9973560571670532,0.998129665851593,0.9957530498504639,0.9980512857437134,0.9960823655128479,0.0,0.9980453252792358,0.9980453252792358,0.9980453252792358,0.9980453252792358,0.9982237219810486,0.9978010058403015,0.8469412326812744,0.9963248372077942,0.9980941414833069,0.9980904459953308,0.9639616012573242,0.9981582760810852,0.9968771934509277,0.9978450536727905,0.9977846741676331,0.9980565905570984,0.996959924697876,0.9979064464569092,0.9963254332542419,0.0053411126136779785
4,0.9980781078338623,0.9982964396476746,0.9981256127357483,0.9978051781654358,0.998012900352478,0.9983977675437927,0.9982730150222778,0.9982495903968811,0.997620165348053,0.9980706572532654,0.9983398914337158,0.9979580640792847,0.9984074234962463,0.9984013438224792,0.9978747367858887,0.9980879426002502,0.9967646598815918,0.9981397390365601,0.9981478452682495,0.9981305003166199,0.0021049976348876953,0.9982964396476746,0.9980394244194031,0.9977976083755493,0.9980132579803467,0.9980955719947815,0.998234748840332,0.9982230067253113,0.9957465529441833,0.998005211353302,0.9982964396476746,0.9982964396476746,0.9982964396476746,0.9984508752822876,0.9653751254081726,0.9982902407646179,0.9981983304023743,0.9982523322105408,0.9982179999351501,0.9981654286384583,0.998062789440155,0.9981825351715088,0.9976859092712402,0.9953979849815369,0.9981468915939331,0.9980339407920837,0.9857481122016907,0.9984070658683777,0.997639536857605,0.9983381032943726
5,0.9983147382736206,0.9983147382736206,0.9983147382736206,0.0,0.9983072280883789,0.9983885288238525,0.9983147382736206,0.998196542263031,0.998313307762146,0.9983190894126892,0.9982417821884155,0.0,0.9982230067253113,0.9982142448425293,0.9977877140045166,0.9979337453842163,0.9979289770126343,0.9982730150222778,0.9983019828796387,0.9975792765617371,0.9976716637611389,0.9983147382736206,0.99826979637146,0.9984229803085327,0.9983459711074829,0.9981495141983032,0.9979416728019714,0.9977411031723022,0.9982240796089172,0.0,0.9983147382736206,0.9983147382736206,0.9983147382736206,0.9983147382736206,0.9983147382736206,0.9983147382736206,0.9977068901062012,0.9983117580413818,0.9974489808082581,0.9977570176124573,0.9981297850608826,0.9994762539863586,0.9983031749725342,0.9962687492370605,0.9981999397277832,0.9979554414749146,0.9985542893409729,0.998084545135498,0.9978711605072021,0.9953095316886902
6,0.007439851760864258,0.007439851760864258,0.9982591271400452,0.9980031847953796,0.9981057643890381,0.9979041814804077,0.9982591271400452,0.9980748891830444,0.9982903599739075,0.9980090260505676,0.9977895021438599,0.9980877041816711,0.9981689453125,0.9980477094650269,0.9982576966285706,0.9979578256607056,0.9980816841125488,0.9979828596115112,0.9980592131614685,0.9963131546974182,0.9980593323707581,0.007439851760864258,0.9980523586273193,0.9890859127044678,0.997750461101532,0.9979656934738159,0.9976171851158142,0.9981639981269836,0.9391940832138062,0.998336136341095,0.007439851760864258,0.007439851760864258,0.9981411695480347,0.9981622099876404,0.9979590177536011,0.998084545135498,0.9980639815330505,0.9980491399765015,0.9982661604881287,0.9971991777420044,0.997972309589386,0.9981365203857422,0.9973148703575134,0.9979264736175537,0.9979826211929321,0.9982542395591736,0.9982054233551025,0.9980837106704712,0.997837245464325,0.9980685114860535
7,0.9979263544082642,0.9979263544082642,0.9977295994758606,0.9972805976867676,0.9983386993408203,0.9962582588195801,0.9976205229759216,0.0,0.9979423880577087,0.9988271594047546,0.993339478969574,0.9977262616157532,0.995999813079834,0.001643359661102295,0.997724711894989,0.9965265393257141,0.05318248271942139,0.9974060654640198,0.0982392430305481,0.9969706535339355,0.9976428151130676,0.9979263544082642,0.0144461989402771,0.9982131719589233,0.002681910991668701,0.9981897473335266,0.9953411817550659,0.008415579795837402,0.9967588782310486,0.9973906874656677,0.9979263544082642,0.9979263544082642,0.9979263544082642,0.9979263544082642,0.9981158971786499,0.9962403774261475,0.9983276724815369,0.9982183575630188,0.016037702560424805,0.9980100989341736,0.9979731440544128,0.9980917572975159,0.9976911544799805,0.29781943559646606,0.01184314489364624,0.002980947494506836,0.9981085062026978,0.9965158700942993,0.9980133771896362,0.9970282912254333
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.9981312155723572,0.9981312155723572,0.9981733560562134,0.9981733560562134,0.9980981945991516,0.997822642326355,0.9981676340103149,0.9980735778808594,0.9957720637321472,0.9979548454284668,0.9974281191825867,0.9974015951156616,0.9977867603302002,0.9977489113807678,0.007428228855133057,0.9982240796089172,0.9967625141143799,0.9980303645133972,0.9970480799674988,0.9970109462738037,0.9974132180213928,0.9981312155723572,0.998207688331604,0.9979212880134583,0.9978017210960388,0.996940016746521,0.9978857636451721,0.9969387054443359,0.9974328875541687,0.9969467520713806,0.9981312155723572,0.9981312155723572,0.9981312155723572,0.9981312155723572,0.9977656602859497,0.9980606436729431,0.9979686141014099,0.9981073141098022,0.9981655478477478,0.9971919655799866,0.9979902505874634,0.9980196952819824,0.9982616305351257,0.9974966645240784,0.341377317905426,0.9973347783088684,0.9977353811264038,0.9980104565620422,0.9971044659614563,0.997774064540863
