,temp_0.05,temp_0.1,temp_0.15,temp_0.2,temp_0.25,temp_0.3,temp_0.35,temp_0.4,temp_0.45,temp_0.5,temp_0.55,temp_0.6,temp_0.65,temp_0.7,temp_0.75,temp_0.8,temp_0.85,temp_0.9,temp_0.95,temp_1.0,topk_1,topk_2,topk_5,topk_10,topk_20,topk_50,topk_100,topk_200,topk_500,topp_0.05,topp_0.1,topp_0.15,topp_0.2,topp_0.25,topp_0.3,topp_0.35,topp_0.4,topp_0.45,topp_0.5,topp_0.55,topp_0.6,topp_0.65,topp_0.7,topp_0.75,topp_0.8,topp_0.85,topp_0.9,topp_0.95,topp_1.0
0,0.9977845549583435,0.9978533387184143,0.010821342468261719,0.9978692531585693,0.9978836178779602,0.009797990322113037,0.012502312660217285,0.008005857467651367,0.005740761756896973,0.997978150844574,0.9981446266174316,0.9973969459533691,0.06858110427856445,0.9988573789596558,0.9667090177536011,0.8132810592651367,0.996297299861908,0.004724025726318359,0.9971761703491211,0.009181320667266846,0.9977845549583435,0.997846245765686,0.005599558353424072,0.004934370517730713,0.0037091970443725586,0.007464289665222168,0.006211459636688232,0.9982048273086548,0.0059545040130615234,0.9977845549583435,0.9977845549583435,0.00823664665222168,0.9977845549583435,0.00823664665222168,0.00823664665222168,0.9871549606323242,0.9997766613960266,0.9952042102813721,0.9980827569961548,0.005306065082550049,0.006235837936401367,0.9975746273994446,0.9997462630271912,0.9969896078109741,0.99769127368927,0.0015388727188110352,0.010499536991119385,0.007030665874481201,0.9959121942520142
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.9981422424316406,0.9983212351799011,0.012299001216888428,0.9982122182846069,0.9981845021247864,0.9982168078422546,0.9982682466506958,0.9973772764205933,0.9976654052734375,0.006915092468261719,0.9985228180885315,0.9978063702583313,0.9977768063545227,0.001746833324432373,0.21671438217163086,0.9980850219726562,0.9977160692214966,0.08028173446655273,0.9977401494979858,0.0035779476165771484,0.9982269406318665,0.0065833330154418945,0.9982221722602844,0.003443121910095215,0.9968270659446716,0.9962385892868042,0.9982134103775024,0.011821329593658447,0.9981175661087036,0.9982269406318665,0.9982269406318665,0.9982269406318665,0.0016478300094604492,0.9983880519866943,0.9982269406318665,0.9983153343200684,0.9982898831367493,0.9983546137809753,0.9982438087463379,0.9984613656997681,0.9980376362800598,0.9981076717376709,0.9985023736953735,0.9982840418815613,0.9984421133995056,0.9977362155914307,0.9984536170959473,0.9980446100234985,0.9969248175621033
3,0.9972310662269592,0.9972310662269592,0.9958646297454834,0.9966105818748474,0.9969224333763123,0.9967679977416992,0.9964902997016907,0.996404767036438,0.9756273627281189,0.9997275471687317,0.004278659820556641,0.004186809062957764,0.014946520328521729,0.9969186782836914,0.009887218475341797,0.003125786781311035,0.9970261454582214,0.1107783317565918,0.001282334327697754,0.011058509349822998,0.9951213002204895,0.9960477948188782,0.9997569918632507,0.9341902136802673,0.9957894682884216,0.02543240785598755,0.0012853145599365234,0.002184152603149414,0.9997361302375793,0.9951213002204895,0.9951213002204895,0.9954941272735596,0.870665967464447,0.9969224333763123,0.9965803027153015,0.001299142837524414,0.9997187256813049,0.9997184872627258,0.9969224333763123,0.9969492554664612,0.9997462630271912,0.5472807884216309,0.9959477782249451,0.0015853643417358398,0.21743053197860718,0.9996755123138428,0.9979962110519409,0.0026062726974487305,0.0012830495834350586
4,0.998197615146637,0.9983567595481873,0.9982035160064697,0.9983567595481873,0.002388596534729004,0.9983199238777161,0.9986853003501892,0.00238800048828125,0.008220970630645752,0.0027402639389038086,0.9984511137008667,0.9982680082321167,0.9978173971176147,0.02430170774459839,0.003111541271209717,0.007179439067840576,0.0,0.9775839447975159,0.015136778354644775,0.009951233863830566,0.9983567595481873,0.9984349608421326,0.005667924880981445,0.9984865188598633,0.9984196424484253,0.9983490705490112,0.7713295817375183,0.998492956161499,0.0037356019020080566,0.9983567595481873,0.9983567595481873,0.9982911944389343,0.9983567595481873,0.9981959462165833,0.9981498718261719,0.9980218410491943,0.9982911944389343,0.998078465461731,0.9974256157875061,0.9982911944389343,0.9974591135978699,0.0034055113792419434,0.007042050361633301,0.9982911944389343,0.9983609318733215,0.9974341988563538,0.9985265731811523,0.998479425907135,0.9978799819946289
5,0.0030477046966552734,0.00325697660446167,0.002669215202331543,0.0028931498527526855,0.9983928799629211,0.9984666109085083,0.0026549696922302246,0.9982389211654663,0.998310923576355,0.006834208965301514,0.9983307719230652,0.9976467490196228,0.9982985854148865,0.9985301494598389,0.06075334548950195,0.998134434223175,0.9983910322189331,0.9985063672065735,0.9871642589569092,0.012332797050476074,0.0030477046966552734,0.9981009364128113,0.9983561635017395,0.0,0.0021489858627319336,0.004158675670623779,0.17284363508224487,0.9973785877227783,0.9985343217849731,0.0030477046966552734,0.0030477046966552734,0.9981986880302429,0.0030477046966552734,0.9982458353042603,0.9647951126098633,0.9972420930862427,0.9982609152793884,0.9991532564163208,0.0061751604080200195,0.0066048502922058105,0.9981340765953064,0.9984523057937622,0.9984346032142639,0.0,0.005244135856628418,0.9983709454536438,0.9985175728797913,0.01815211772918701,0.9982717037200928
6,0.9982277750968933,0.9981424808502197,0.9962043166160583,0.9513441324234009,0.9981786012649536,0.9978777170181274,0.9966892600059509,0.994636595249176,0.9977498650550842,0.998190701007843,0.9981739521026611,0.9978415966033936,0.998117208480835,0.9979909658432007,0.9980654120445251,0.9976089000701904,0.9971987009048462,0.9975826740264893,0.9973561763763428,0.9978637099266052,0.9981424808502197,0.9976047277450562,0.997663140296936,0.058937132358551025,0.9977905750274658,0.9978233575820923,0.9981786012649536,0.9962983727455139,0.9978491067886353,0.9981424808502197,0.9981424808502197,0.9981424808502197,0.9981424808502197,0.9726167321205139,0.970154881477356,0.9981424808502197,0.9982556700706482,0.9962731599807739,0.9158173203468323,0.9981254935264587,0.9976688027381897,0.9967285394668579,0.9975970387458801,0.9977201819419861,0.9973239898681641,0.9966668486595154,0.9981841444969177,0.02154827117919922,0.9979923963546753
7,0.9981105327606201,0.9981623291969299,0.9982348680496216,0.9982333183288574,0.9981603026390076,0.998022198677063,0.9981087446212769,0.99843829870224,0.9986842274665833,0.9981631636619568,0.3024279475212097,0.998840868473053,0.9983752965927124,0.9982091188430786,0.9964340925216675,0.9982393980026245,0.9974996447563171,0.9967266321182251,0.02129119634628296,0.9979525804519653,0.9981105327606201,0.9981098175048828,0.9982214570045471,0.998296320438385,0.9983689188957214,0.9973725080490112,0.9982208609580994,0.9979876279830933,0.9982917904853821,0.9981105327606201,0.9981105327606201,0.9981105327606201,0.9981105327606201,0.9981105327606201,0.9981105327606201,0.9981105327606201,0.9981738328933716,0.9981397390365601,0.9982197880744934,0.004012167453765869,0.9979488253593445,0.005085587501525879,0.998206615447998,0.9979649782180786,0.9980401396751404,0.9979996085166931,0.9980286955833435,0.997974693775177,0.9981219172477722
8,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9968588352203369,0.9996836185455322,0.0025568008422851562,0.9981259703636169,0.9874025583267212,0.995900571346283,0.0,0.9984821677207947,0.5387648940086365,0.9977524876594543,0.9537022709846497,0.9979425072669983,0.0024858713150024414,0.9952644109725952,0.9974006414413452,0.9981346130371094,0.9981162548065186,0.9982196688652039,0.9978748559951782,0.9963057041168213,0.9972801208496094,0.9970579147338867,0.995609700679779,0.002866983413696289,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9981346130371094,0.9975534081459045,0.002801179885864258,0.743658185005188,0.9977148771286011,0.9969314336776733,0.9972302317619324,0.9920399188995361,0.9969887137413025,0.0019756555557250977,0.9972506165504456,0.9944763779640198,0.9977113008499146,0.9966645836830139
9,0.03523761034011841,0.006924271583557129,0.01202702522277832,0.06628495454788208,0.02717280387878418,0.01081162691116333,0.06987279653549194,0.00599980354309082,0.019035518169403076,0.015797734260559082,0.00817042589187622,0.010308802127838135,0.06263309717178345,0.04710012674331665,0.020099103450775146,0.012291431427001953,0.006901800632476807,0.01897585391998291,0.009291291236877441,0.03477823734283447,0.03394848108291626,0.10151022672653198,0.005615711212158203,0.022272586822509766,0.01582205295562744,0.03146517276763916,0.041138648986816406,0.025288820266723633,0.004798531532287598,0.03394848108291626,0.03394848108291626,0.01920032501220703,0.054601192474365234,0.10615533590316772,0.00744318962097168,0.008725285530090332,0.0848245620727539,0.06847560405731201,0.007930636405944824,0.044915199279785156,0.0036481618881225586,0.006753981113433838,0.00418621301651001,0.028450846672058105,0.07539737224578857,0.031640827655792236,0.17310094833374023,0.038967907428741455,0.05919152498245239
